,tcen,tdur,orbit_flag,log_lik_mono,model_success,log_per,b,log_ror,ror,r_pl,period,vrel,third_light,depth,depth_err,snr,cdpp,Ntrans,snr_r,init_tdur,flag,sin_fun,sin_bic,sin_llk,sin_llk_ratio,sin_DeltaBIC,step_fun,step_bic,step_llk,step_llk_ratio,step_DeltaBIC,poly_fun,poly_bic,poly_llk,poly_llk_ratio,poly_DeltaBIC,trans_llk,asteroid_DeltaBIC,centroid_DeltaBIC,instrumental_snr_ratio,asteroid_dip_llk,asteroid_nodip_llk,asteroid_log_llk_ratio,asteroid_rel_bg_boost,asteroid_rel_event_dur,asteroid_rel_event_time_offset,centroid_llk_ratio,x_centroid,y_centroid,x_centroid_SNR,y_centroid_SNR,llk_trans,llk_sin,llk_poly,BIC_trans,BIC_sin,BIC_poly,period_err,DeltaBIC,P_min,init_depth,asteroid_dip_fun,asteroid_dip_nit,asteroid_dip_nfev,asteroid_dip_status,asteroid_dip_message,asteroid_dip_bic,asteroid_nodip_fun,asteroid_nodip_bic,asteroid_ampl,asteroid_dur,asteroid_bg_stdw,asteroid_bg_stdr,asteroid_snrw,asteroid_snrr,sin_sin_llk,step_sin_llk,poly_sin_llk,mean,Date,Densitygcm3,Densitygcm3e,Densitygcm3em,Densitygcm3ep,Distancepc,Distancepce,Distancepcem,Distancepcep,Group,Luminositye,Luminosityem,Luminosityep,MassM_Sun,MassM_Sune,MassM_Sunem,MassM_Sunep,Metallicitye,Metallicityem,Metallicityep,Notes,RadiusR_Sun,RadiusR_Sune,RadiusR_Sunem,RadiusR_Sunep,TOI,Tag,TeffK,TeffKe,TeffKem,TeffKep,User,bmag,bmage,bmagem,bmagep,dec,feh,gmag,gmage,gmagem,gmagep,hmag,hmage,hmagem,hmagep,id,in_ctl,jmag,jmage,jmagem,jmagep,kmag,kmage,kmagem,kmagep,lat_ecl,lat_gal,logg,logge,loggem,loggep,long_ecl,long_gal,lum,mission,n_TOIs,n_contams,planet_names,pm_dec,pm_ra,ra,ratio_contams,spec,star_name,tmag,tmage,tmagem,tmagep,vmag,vmage,vmagem,vmagep,Vsinie,Vsiniem,Vsiniep,vsini,w1mag,w1mage,w1magem,w1magep,w2mag,w2mage,w2magem,w2magep,w3mag,w3mage,w3magem,w3magep,w4mag,w4mage,w4magem,w4magep,,e,em,ep,g,ge,gem,gep,i,ie,iem,iep,r,re,rem,rep,u,ue,uem,uep,z,ze,zem,zep,DeltaMag,Filter,ObservationDateUT,PosAngleEofNdeg,Separationarcsec,Aliases,FeH,FeHe,FeHem,FeHep,GalLat,GalLong,Proposals,campaign,dis,dise,disem,disep,kepmag,kepmage,kepmagem,kepmagep,mass,masse,massem,massep,objtype,rad,rade,radem,radep,rho_gcm3,rho_gcm3e,rho_gcm3em,rho_gcm3ep,teff,teffe,teffem,teffep
TIC402953963,1835.592267524375,0.15452911055505764,mono,3618.3726876239825,False,2.522197250939458,0.7493756376847318,-3.053387958729695,0.047198745802259565,5.922872012545571,12.455935433342411,9.467198608782018,0.0,0.002247707252591269,0.00018255646321212264,12.312394823181535,0.0003155255348519461,1,7.123693661262502,0.173611083,planet,-2234.4980463599077,-4437.755878347273,2234.4980463599077,-84.85004504908648,-81.85004504908648,-2240.7287234162604,-4437.721146710962,2240.7287234162604,-78.61936799273371,-77.61936799273371,-2063.86300166677,-4115.229917584523,2063.86300166677,-255.48508974222432,-249.48508974222432,2319.348091408994,8.033879030925164,11.753055831883103,12.312394823181535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,0.806136,0.197566,0.197566,0.197566,70.9811,0.23095,0.23095,0.23095,,0.0221218,0.0221218,0.0221218,0.87,0.105558,0.105558,0.105558,,,,TIC v8,1.15021,0.0712613,0.0712613,0.0712613,,,5145.0,128.264,128.264,128.264,Exoplanet Archive,10.341,0.044,0.044,0.044,86:52:07.29,,9.20724,0.000166,0.000166,0.000166,7.499,0.033,0.033,0.033,402953963,Yes,7.878,0.029,0.029,0.029,7.401,0.031,0.031,0.031,68.31752,25.09229,4.25603,0.0862088,0.0862088,0.0862088,83.23445,120.2816,0.835198,tess,,70.0,N/A,93.76 +/- 0.06996,132.481 +/- 0.075,21:31:18.47,1.000078,,"TIC 402953963, TY",8.6682,0.006,0.006,0.006,9.49,0.003,0.003,0.003,,,,,7.104,0.038,0.038,0.038,7.352,0.021,0.021,0.021,7.265,0.017,0.017,0.017,7.123,0.083,0.083,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC404518509,1431.2715999817694,0.2059533483392242,mono,7758.127291915545,False,3.1947237693551553,0.4450414766348345,-3.6581623139156134,0.025779844484049404,2.912793295423055,24.403431785478826,8.974935929249702,0.0,0.0007544711323768899,4.4084510757168506e-05,17.11419996317429,9.548090998846811e-05,1,7.9018008151368955,0.208333333,planet,-5075.986194582991,-10119.131999608922,5075.986194582991,-43.11444795084208,-40.11444795084208,-5070.790536700182,-10095.60452802048,5070.790536700182,-48.310105833650596,-47.310105833650596,-4994.54076117033,-9975.945366517837,4994.54076117033,-124.55988136350243,-118.55988136350243,5119.100642533833,17.026792174003276,13.451584156060562,17.11419996317429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,1.345577,0.295083,0.295083,0.295083,79.208,0.1595,0.1595,0.1595,,0.03300045,0.03300045,0.03300045,1.06,0.135938,0.135938,0.135938,,,,TIC v8,1.03563,0.0503367,0.0503367,0.0503367,,,5871.0,125.293,125.293,125.293,Exoplanet Archive,9.806,0.0,0.0,0.0,-43:36:49.19,,9.01796,0.000181,0.000181,0.000181,7.764,0.042,0.042,0.042,404518509,Yes,8.048,0.03,0.03,0.03,7.707,0.016,0.016,0.016,-59.17047,-54.76987,4.43296,0.0790908,0.0790908,0.0790908,28.74845,251.1083,1.148032,tess,,26.0,N/A,-22.812 +/- 0.054,-2.35888 +/- 0.03,03:26:33.68,8.4e-05,,"TIC 404518509, HI",8.6022,0.006,0.006,0.006,9.17,0.03,0.03,0.03,,,,,7.63,0.03,0.03,0.03,7.704,0.02,0.02,0.02,7.682,0.018,0.018,0.018,7.593,0.097,0.097,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC422914082,1431.5538715080938,0.1711780872511976,mono,5992.857039078755,False,2.705490088472694,0.46105398270146075,-3.2100729656289886,0.040353668733786256,3.812581600561,14.961647424960583,10.896393672953478,0.0,0.0019064002290251068,9.267332321478434e-05,20.571186646741243,0.00011639665599839135,1,16.378479370158658,0.18,planet,-3718.605360581295,-7405.301641075559,3718.605360581295,-41.11061717662869,-38.11061717662869,-3739.484359351388,-7434.296006580933,3739.484359351388,-20.231618406535745,-19.231618406535745,-3626.853683224572,-7240.943734414332,3626.853683224572,-132.86229453335181,-126.86229453335181,3759.7159777579236,18.986583316351243,12.71706470078243,20.571186646741243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,1.476369,0.384095,0.384095,0.384095,67.368,0.21765,0.21765,0.21765,,0.01189166,0.01189166,0.01189166,0.68,0.0784796,0.0784796,0.0784796,0.03,0.03,0.03,TIC v8,0.865987,0.0620603,0.0620603,0.0620603,,,4354.29,103.046,103.046,103.046,Exoplanet Archive,12.201,0.29,0.29,0.29,01:41:27.35,0.037,10.6988,0.000453,0.000453,0.000453,8.583,0.084,0.084,0.084,422914082,Yes,9.076,0.035,0.035,0.035,8.39,0.034,0.034,0.034,-12.67384,-52.16908,4.39555,0.0872734,0.0872734,0.0872734,36.49312,167.3839,0.2428775,tess,,32.0,N/A,-2.53159 +/- 0.08,397.201 +/- 0.076,02:33:14.5,0.007753,,"TIC 422914082, TY",10.0121,0.006,0.006,0.006,11.026,0.031,0.031,0.031,,,,,,,,,,,,,,,,,,,,,,,,,11.8038,0.00039931,0.00039931,0.00039931,10.375,0.000604242,0.000604242,0.000604242,10.7265,0.000478398,0.000478398,0.000478398,15.7735,0.0105569,0.0105569,0.0105569,10.5898,0.0013252,0.0013252,0.0013252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC422914082,1431.5538715080938,0.1711780872511976,mono,5992.857039078755,False,2.705490088472694,0.46105398270146075,-3.2100729656289886,0.040353668733786256,3.812581600561,14.961647424960583,10.896393672953478,0.0,0.0019064002290251068,9.267332321478434e-05,20.571186646741243,0.00011639665599839135,1,16.378479370158658,0.18,planet,-3718.605360581295,-7405.301641075559,3718.605360581295,-41.11061717662869,-38.11061717662869,-3739.484359351388,-7434.296006580933,3739.484359351388,-20.231618406535745,-19.231618406535745,-3626.853683224572,-7240.943734414332,3626.853683224572,-132.86229453335181,-126.86229453335181,3759.7159777579236,18.986583316351243,12.71706470078243,20.571186646741243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,1.476369,0.384095,0.384095,0.384095,67.368,0.21765,0.21765,0.21765,,0.01189166,0.01189166,0.01189166,0.68,0.0784796,0.0784796,0.0784796,0.03,0.03,0.03,TIC v8,0.865987,0.0620603,0.0620603,0.0620603,,,4354.29,103.046,103.046,103.046,Exoplanet Archive,12.201,0.29,0.29,0.29,01:41:27.35,0.037,10.6988,0.000453,0.000453,0.000453,8.583,0.084,0.084,0.084,422914082,Yes,9.076,0.035,0.035,0.035,8.39,0.034,0.034,0.034,-12.67384,-52.16908,4.39555,0.0872734,0.0872734,0.0872734,36.49312,167.3839,0.2428775,tess,,32.0,N/A,-2.53159 +/- 0.08,397.201 +/- 0.076,02:33:14.5,0.007753,,"TIC 422914082, TY",10.0121,0.006,0.006,0.006,11.026,0.031,0.031,0.031,,,,,,,,,,,,,,,,,,,,,,,,,11.8038,0.00039931,0.00039931,0.00039931,10.375,0.000604242,0.000604242,0.000604242,10.7265,0.000478398,0.000478398,0.000478398,15.7735,0.0105569,0.0105569,0.0105569,10.5898,0.0013252,0.0013252,0.0013252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC422914082,1431.5538715080938,0.1711780872511976,mono,5992.857039078755,False,2.705490088472694,0.46105398270146075,-3.2100729656289886,0.040353668733786256,3.812581600561,14.961647424960583,10.896393672953478,0.0,0.0019064002290251068,9.267332321478434e-05,20.571186646741243,0.00011639665599839135,1,16.378479370158658,0.18,planet,-3718.605360581295,-7405.301641075559,3718.605360581295,-41.11061717662869,-38.11061717662869,-3739.484359351388,-7434.296006580933,3739.484359351388,-20.231618406535745,-19.231618406535745,-3626.853683224572,-7240.943734414332,3626.853683224572,-132.86229453335181,-126.86229453335181,3759.7159777579236,18.986583316351243,12.71706470078243,20.571186646741243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,1.476369,0.384095,0.384095,0.384095,67.368,0.21765,0.21765,0.21765,,0.01189166,0.01189166,0.01189166,0.68,0.0784796,0.0784796,0.0784796,0.03,0.03,0.03,TIC v8,0.865987,0.0620603,0.0620603,0.0620603,,,4354.29,103.046,103.046,103.046,Exoplanet Archive,12.201,0.29,0.29,0.29,01:41:27.35,0.037,10.6988,0.000453,0.000453,0.000453,8.583,0.084,0.084,0.084,422914082,Yes,9.076,0.035,0.035,0.035,8.39,0.034,0.034,0.034,-12.67384,-52.16908,4.39555,0.0872734,0.0872734,0.0872734,36.49312,167.3839,0.2428775,tess,,32.0,N/A,-2.53159 +/- 0.08,397.201 +/- 0.076,02:33:14.5,0.007753,,"TIC 422914082, TY",10.0121,0.006,0.006,0.006,11.026,0.031,0.031,0.031,,,,,,,,,,,,,,,,,,,,,,,,,11.8038,0.00039931,0.00039931,0.00039931,10.375,0.000604242,0.000604242,0.000604242,10.7265,0.000478398,0.000478398,0.000478398,15.7735,0.0105569,0.0105569,0.0105569,10.5898,0.0013252,0.0013252,0.0013252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC422914082,1431.5538715080938,0.1711780872511976,mono,5992.857039078755,False,2.705490088472694,0.46105398270146075,-3.2100729656289886,0.040353668733786256,3.812581600561,14.961647424960583,10.896393672953478,0.0,0.0019064002290251068,9.267332321478434e-05,20.571186646741243,0.00011639665599839135,1,16.378479370158658,0.18,planet,-3718.605360581295,-7405.301641075559,3718.605360581295,-41.11061717662869,-38.11061717662869,-3739.484359351388,-7434.296006580933,3739.484359351388,-20.231618406535745,-19.231618406535745,-3626.853683224572,-7240.943734414332,3626.853683224572,-132.86229453335181,-126.86229453335181,3759.7159777579236,18.986583316351243,12.71706470078243,20.571186646741243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,1.476369,0.384095,0.384095,0.384095,67.368,0.21765,0.21765,0.21765,,0.01189166,0.01189166,0.01189166,0.68,0.0784796,0.0784796,0.0784796,0.03,0.03,0.03,TIC v8,0.865987,0.0620603,0.0620603,0.0620603,,,4354.29,103.046,103.046,103.046,Exoplanet Archive,12.201,0.29,0.29,0.29,01:41:27.35,0.037,10.6988,0.000453,0.000453,0.000453,8.583,0.084,0.084,0.084,422914082,Yes,9.076,0.035,0.035,0.035,8.39,0.034,0.034,0.034,-12.67384,-52.16908,4.39555,0.0872734,0.0872734,0.0872734,36.49312,167.3839,0.2428775,tess,,32.0,N/A,-2.53159 +/- 0.08,397.201 +/- 0.076,02:33:14.5,0.007753,,"TIC 422914082, TY",10.0121,0.006,0.006,0.006,11.026,0.031,0.031,0.031,,,,,,,,,,,,,,,,,,,,,,,,,11.8038,0.00039931,0.00039931,0.00039931,10.375,0.000604242,0.000604242,0.000604242,10.7265,0.000478398,0.000478398,0.000478398,15.7735,0.0105569,0.0105569,0.0105569,10.5898,0.0013252,0.0013252,0.0013252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC425585592,1618.4192288817962,0.20570011839800895,mono,6721.907862034905,False,2.529085105514109,0.4919973580698358,-3.211553038355086,0.04029398654717878,5.689442843918365,12.542026255365995,8.911974104221368,0.0,0.0018246921173373787,0.00010032351985334186,18.188079126458167,8.385366888146385e-05,1,21.7604326880053,0.20798959765837766,planet,-4387.323343218227,-8741.813324287437,4387.323343218227,-49.70344861433114,-140.08742501980691,-4417.616842363614,-8789.266977718604,4417.616842363614,-19.409949468944433,-18.409949468944433,-4311.463735973039,-8609.79412708647,4311.463735973039,-125.56305585951941,-239.6716658841749,4437.026791832558,23.686396066339057,-57.765181284965365,18.188079126458167,1285.5348623388443,1285.438098579893,0.09676375895128331,-2.9531087759293975,-0.9948638686471386,0.004361099249185334,-0.4824819759651291,0.0001640785011689562,-0.00028739466509456407,0.5957930168782023,0.9754704592026593,477.5515067534775,405.89835633113995,359.2197512081664,-940.825279507064,-800.7378544872571,-701.1536136228891,,-239.6716658841749,5.4677976465582105,0.0018721935866812737,,,,,,,,,,,,,,,,,,,2019-04-15,0.677102,0.146636,0.146636,0.146636,188.993,3.74,3.74,3.74,,0.09190715,0.09190715,0.09190715,1.041,0.127986,0.127986,0.127986,0.09,0.09,0.09,TIC v8,1.29421,0.068191,0.068191,0.068191,,,5798.4,116.72,116.72,116.72,Exoplanet Archive,11.353,0.12,0.12,0.12,-30:25:03.15,-0.06,10.5472,0.000544,0.000544,0.000544,9.201,0.027,0.027,0.027,425585592,Yes,9.527,0.027,0.027,0.027,9.137,0.023,0.023,0.023,-18.23164,31.05059,4.23151,0.077208,0.077208,0.077208,215.4738,316.4015,1.70584,tess,,142.0,N/A,-12.6086 +/- 0.23,-21.58 +/- 0.1798,13:44:57.39,0.005888,,"TIC 425585592, TY",10.1122,0.0061,0.0061,0.0061,10.758,0.008,0.008,0.008,,,,,9.08,0.023,0.023,0.023,9.119,0.019,0.019,0.019,9.054,0.028,0.028,0.028,8.493,0.251,0.251,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC437338267,1605.8012273247741,0.16406291387217908,mono,6747.583135103533,False,1.0059322330378406,0.5992892420603606,-3.6297773732241523,0.02652208827869228,5.523487426189538,2.7344552345044733,10.159842258252533,0.0,0.0007651193268963638,3.620640357461649e-05,21.132154849888824,4.667677219546327e-05,1,16.391864537940975,0.16281437908195315,planet,-4068.10259967013,-8104.521070684528,4068.10259967013,-42.863185801416876,-123.67306212705046,-4081.223654984301,-8118.089529850577,4081.223654984301,-29.74213048724596,-28.74213048724596,-3971.5984878730196,-7930.523324283747,3971.5984878730196,-139.36729759852733,-263.91052707671236,4110.965785471547,11.70782108743515,-56.91711861029762,21.132154849888824,8810.571503598145,8804.486500201689,6.085003396456159,-3.4738353068929304,-1.2210348794312058,0.0015948141692107957,0.0005184883175388677,-1.158763772926769e-05,5.694050577896797e-05,0.019268392065088017,0.12032187151895922,538.3896290226307,474.94366004667137,407.93844288105083,-1062.5015240453704,-938.8284619183199,-798.590996968658,,-263.91052707671236,5.825113258162219,0.0008228618391917963,,,,,,,,,,,,,,,,,,,2019-04-15,0.218726,0.042958,0.042958,0.042958,121.546,0.9705,0.9705,0.9705,,0.140466,0.140466,0.140466,1.079,0.133444,0.133444,0.133444,,,,TIC v8,1.90889,0.084402,0.084402,0.084402,,,5921.79,112.218,112.218,112.218,Exoplanet Archive,9.334,0.034,0.034,0.034,-23:30:48.04,,8.60701,0.000312,0.000312,0.000312,7.387,0.033,0.033,0.033,437338267,Yes,7.667,0.023,0.023,0.023,7.312,0.017,0.017,0.017,-11.14144,37.21402,3.90953,0.0722874,0.0722874,0.0722874,214.61,320.7594,4.03708,tess,,95.0,N/A,-25.4426 +/- 0.18,86.2003 +/- 0.132,13:53:07.16,0.004905,,"TIC 437338267, HI",8.19901,0.0061,0.0061,0.0061,8.76,0.03,0.03,0.03,,,,,7.174,0.034,0.034,0.034,7.269,0.02,0.02,0.02,7.282,0.018,0.018,0.018,7.23,0.102,0.102,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC441115325,1328.7646031668332,0.0921359130007956,mono,5910.2846735312,False,1.3470176779662109,0.482893619200248,-3.2818260142099756,0.03755960976985682,2.989643042215258,3.8459385829457413,19.934408490997214,0.0,0.001619388151995122,0.00012463824119095953,12.992707025719664,0.00015427910035776212,1,10.496484282316125,0.1,planet,-2049.4720367009936,-4070.1653623340526,2049.4720367009936,-16.007806778066424,-13.007806778066424,-2057.746285732352,-4075.202375969596,2057.746285732352,-7.733557746707902,-6.733557746707902,-2004.888003110968,-3998.264521794762,2004.888003110968,-60.59184036809211,-54.59184036809211,2065.47984347906,1.5097182175954913,11.820284825356794,11.125201460203295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,2.323694,0.802775,0.802775,0.802775,42.691,0.1569,0.1569,0.1569,,0.01000817,0.01000817,0.01000817,0.64,0.0826026,0.0826026,0.0826026,,,,TIC v8,0.729581,0.0717588,0.0717588,0.0717588,,,4072.0,122.019,122.019,122.019,Exoplanet Archive,12.383,0.046,0.046,0.046,-25:12:04.28,,10.5385,0.000791,0.000791,0.000791,7.979,0.038,0.038,0.038,441115325,Yes,8.58,0.023,0.023,0.023,7.791,0.033,0.033,0.033,-10.4524,-46.7821,4.5181,0.117225,0.117225,0.117225,318.4729,24.10795,0.1318477,tess,,70.0,N/A,-144.124 +/- 0.16,208.328 +/- 0.146,21:37:49.48,0.041033,,"TIC 441115325, HI",9.7337,0.0061,0.0061,0.0061,11.11,0.03,0.03,0.03,,,,,7.633,0.031,0.031,0.031,7.694,0.021,0.021,0.021,7.59,0.019,0.019,0.019,7.742,0.204,0.204,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC441462736,1357.0125455939087,0.37846331213406637,mono,15079.255927297445,False,2.7329265798447264,0.7481464508330572,-3.540752025203609,0.028991516531060673,9.383822460335992,15.377825664211995,3.7333626777528384,0.0,0.0008492229972080528,1.938525027015211e-05,43.807688081057165,7.685567891125798e-05,1,11.049580320390051,0.37875,planet,-9322.293379167557,-18608.82541405495,9322.293379167557,-372.695415355709,-369.695415355709,-9401.870343168217,-18753.674804344206,9401.870343168217,-293.1184513550488,-292.1184513550488,-8837.17072840353,-17660.036919094993,8837.17072840353,-857.8180661197366,-851.8180661197366,9694.988794523266,23.699943528667063,-62.35048946017196,38.675730451451045,12084.951172203373,12084.878566040039,0.07260616333405778,-7.823647984745716,-0.38516875542596535,0.19898259683193006,-0.24401460839908395,-0.00020681183020811137,0.0001816553108126165,0.7589533286135074,0.44163388691285366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,0.062,0.015,0.015,0.015,95.5483,0.7309,0.7309,0.7309,tfopwg,0.265,0.265,0.265,1.12,0.215,0.215,0.215,0.355,0.355,0.355,TIC v8,2.90324,0.4107,0.4107,0.4107,197.01,3993.0,5083.0,122.0,122.0,122.0,Exoplanet Archive,9.002,0.008,0.008,0.008,-21:48:04.32,-0.11,7.90776,0.000638,0.000638,0.000638,6.149,0.046,0.046,0.046,441462736,No,6.568,0.02,0.02,0.02,6.043,0.023,0.023,0.023,-17.21452,-71.20953,3.39182,0.291381,0.291381,0.291381,344.7623,45.07248,5.17,tess,1.0,,HD 221416 b,51.2399 +/- 0.091,-96.7749 +/- 0.10,23:32:07.96,,,"TIC 441462736, HD",7.3566,0.006,0.006,0.006,8.15,0.03,0.03,0.03,1.6,1.6,1.6,2.8,6.017,0.105,0.105,0.105,5.938,0.041,0.041,0.041,6.02,0.016,0.016,0.016,5.922,0.049,0.049,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC441642457,1745.51611471027,0.2730770476461313,mono,7245.095962629223,False,3.7531694527407704,0.49364170880172753,-3.6184400680296744,0.02682448824921916,3.3840302247299774,42.656064357052756,6.59433853159759,0.0,0.0008100773965078785,5.89456319983283e-05,13.74278922873967,6.362061715727916e-05,1,12.732938357156339,0.208333333,planet,-6281.487393087971,-12528.724155345215,6281.487393087971,-14.875681578878357,-11.875681578878357,-6275.818533745489,-12503.686184327958,6275.818533745489,-20.54454092136075,-19.54454092136075,-6239.483409207314,-12465.266566082337,6239.483409207314,-56.87966545953532,-50.87966545953532,6296.36307466685,21.619809867105687,14.153406217850716,10.571994515464265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,0.932943,0.193138,0.193138,0.193138,123.946,0.3855,0.3855,0.3855,,0.03487175,0.03487175,0.03487175,1.023,0.123838,0.123838,0.123838,,,,TIC v8,1.15632,0.0541909,0.0541909,0.0541909,2073.01,,5729.0,120.914,120.914,120.914,Exoplanet Archive,10.755,0.064,0.064,0.064,58:55:58.48,,9.89797,0.000258,0.000258,0.000258,8.544,0.016,0.016,0.016,441642457,Yes,8.863,0.026,0.026,0.026,8.507,0.015,0.015,0.015,62.64218,56.07058,4.32178,0.0737775,0.0737775,0.0737775,166.8137,107.228,1.297686,tess,1.0,20.0,N/A,-23.7945 +/- 0.04,-82.5503 +/- 0.04,13:59:31.76,0.009929,,"TIC 441642457, TY",9.45253,0.0061,0.0061,0.0061,9.996,0.005,0.005,0.005,,,,,8.438,0.023,0.023,0.023,8.502,0.02,0.02,0.02,8.457,0.02,0.02,0.02,8.770001,0.33,0.33,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC449566969,1606.8319904090133,0.16697893776274528,mono,6823.0647996684,False,1.9723394439010602,0.524513838722957,-3.9307484832339004,0.019628975094593878,2.8921029421868414,7.187471521582857,10.472856089034698,0.0,0.00042845872776386956,3.206006518998039e-05,13.364250048305395,6.573787595083582e-05,1,6.517684387677908,0.16,planet,-4125.499257647343,-8219.261569246406,4125.499257647343,-20.005721263877604,-17.005721263877604,-4125.239743142689,-8206.047761817787,4125.239743142689,-20.265235768531966,-19.265235768531966,-4079.1587932558723,-8145.622808092433,4079.1587932558723,-66.34618565534856,-60.34618565534856,4145.504978911221,20.111481115285642,12.266861844394953,13.217059724761667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,0.629706,0.231722,0.231722,0.231722,57.2384,0.12945,0.12945,0.12945,,0.07151745,0.07151745,0.07151745,1.1,0.161858,0.161858,0.161858,,,,TIC v8,1.35049,0.131045,0.131045,0.131045,,,5970.0,263.659,263.659,263.659,Exoplanet Archive,8.348,0.024,0.024,0.024,-64:02:59.78,,7.6585,0.000217,0.000217,0.000217,6.475,0.053,0.053,0.053,449566969,Yes,6.709,0.035,0.035,0.035,6.396,0.036,0.036,0.036,-49.85849,-1.368296,4.21848,0.132215,0.132215,0.132215,230.4744,306.2016,2.087252,tess,,6825.0,N/A,-44.8014 +/- 0.05,-235.371 +/- 0.04,13:21:22.65,0.574984,,"TIC 449566969, HI",7.285,0.006,0.006,0.006,7.37,0.03,0.03,0.03,,,,,5.824,0.137,0.137,0.137,5.867,0.023,0.023,0.023,6.01,0.016,0.016,0.016,5.969,0.051,0.051,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC453211454,1494.4451411605457,0.15068487367575803,mono,6923.939702608887,False,2.326799535587579,0.40032156237682726,-3.578589173601277,0.02791505378160825,2.930788890092762,10.245099929159203,12.566074619820123,0.0,0.0008983635273343005,3.949339782971562e-05,22.747182483710073,6.555202893202806e-05,1,13.704587668305855,0.15,planet,-3695.344166687448,-7359.47721704762,3695.344166687448,-92.24619756749189,-89.24619756749189,-3690.7131882502654,-7337.730813642344,3690.7131882502654,-96.87717600467431,-95.87717600467431,-3574.8432745420873,-7137.202102553264,3574.8432745420873,-212.74708971285236,-206.74708971285236,3787.5903642549397,19.63377852832673,12.85032543350826,19.048844834466077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,1.550535,0.324992,0.324992,0.324992,48.9739,0.1055,0.1055,0.1055,tfopwg,0.0176264,0.0176264,0.0176264,0.98,0.128967,0.128967,0.128967,0.28,0.28,0.28,TIC v8,0.962324,0.0434171,0.0434171,0.0434171,509.01,3993.0,5560.26,109.723,109.723,109.723,Exoplanet Archive,9.306,0.036,0.036,0.036,09:23:06.87,0.08,8.39353,0.000288,0.000288,0.000288,6.964,0.051,0.051,0.051,453211454,Yes,7.304,0.024,0.024,0.024,6.881,0.021,0.021,0.021,-11.36898,17.61359,4.46265,0.0755676,0.0755676,0.0755676,118.1183,211.2358,0.7974756,tess,1.0,167.0,N/A,-188.706 +/- 0.04,-78.7966 +/- 0.07,07:51:41.91,0.003441,,"TIC 453211454, HI",7.9259,0.006,0.006,0.006,8.58,0.03,0.03,0.03,,,,,6.805,0.063,0.063,0.063,6.884,0.02,0.02,0.02,6.878,0.017,0.017,0.017,6.786,0.088,0.088,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
